Level,Date and Time,Source,Event ID,Task Category,Log Message
Information,3/4/2025 12:33:00 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 23 to 24.

Reason PolicyChange 

BootId: 26"
Information,3/4/2025 12:00:00 PM,EventLog,6013,,The system uptime is 93304 seconds.
Information,3/4/2025 11:04:01 AM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.423.211.0) - Current Channel (Broad)
Information,3/4/2025 11:03:55 AM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.423.211.0) - Current Channel (Broad)
Information,3/4/2025 10:57:42 AM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: 9NBLGGH4NNS1-Microsoft.DesktopAppInstaller
Information,3/4/2025 10:57:41 AM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: 9NBLGGH4NNS1-Microsoft.DesktopAppInstaller
Information,3/4/2025 10:57:40 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.DesktopAppInstaller_1.25.340.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Information,3/4/2025 10:57:37 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsCalculator_11.2501.1.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Information,3/4/2025 10:57:35 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.MicrosoftOfficeHub_18.2502.1262.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Information,3/4/2025 10:47:50 AM,Microsoft-Windows-Power-Troubleshooter,1,,"The system has returned from a low power state.

Sleep Time: ‎2025‎-‎03‎-‎03T22:38:04.750875000Z
Wake Time: ‎2025‎-‎03‎-‎04T05:17:50.530830200Z

Wake Source: Unknown"
Information,3/4/2025 10:47:50 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 21 to 23.

Reason PolicyChange 

BootId: 26"
Information,3/4/2025 10:47:50 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 20 to 21.

Reason SxTransition 

BootId: 26"
Information,3/4/2025 10:47:50 AM,Microsoft-Windows-TPM-WMI,1038,,"Pre-attestation health checks confirm that the device is expected to pass attestation.
 Please see C:\WINDOWS\Logs\MeasuredBoot\0000000194-0000000002.json for detailed information on what checks were made."
Information,3/4/2025 10:47:49 AM,Microsoft-Windows-Kernel-General,1,(5),"The system time has changed to ‎2025‎-‎03‎-‎04T05:17:49.500000000Z from ‎2025‎-‎03‎-‎03T22:38:08.150400800Z.
Time Delta: 23981349 ms

Change Reason: System time synchronized with the hardware clock.
Process: '' (PID 4).

RTC time: ‎2025‎-‎03‎-‎04T10:47:49.500000000Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
Information,3/4/2025 4:08:04 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 19 to 20.

Reason PolicyChange 

BootId: 26"
Information,3/4/2025 4:03:39 AM,Microsoft-Windows-Kernel-General,1,(5),"The system time has changed to ‎2025‎-‎03‎-‎03T22:33:39.177521500Z from ‎2025‎-‎03‎-‎03T22:33:39.176713300Z.
Time Delta: 0 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 15884).

RTC time: ‎2025‎-‎03‎-‎04T04:03:39.177521500Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
Information,3/3/2025 10:39:43 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 18 to 19.

Reason PolicyChange 

BootId: 26"
Information,3/3/2025 10:19:41 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 17 to 18.

Reason PolicyChange 

BootId: 26"
Information,3/3/2025 10:19:37 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 16 to 17.

Reason PolicyChange 

BootId: 26"
Information,3/3/2025 7:51:36 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 14 to 16.

Reason InputHid 

BootId: 26"
Information,3/3/2025 7:50:28 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 13 to 14.

Reason RemoteConnection 

BootId: 26"
Information,3/3/2025 7:50:03 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 11 to 13.

Reason RemoteConnection 

BootId: 26"
Information,3/3/2025 7:46:09 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 10 to 11.

Reason RemoteConnection 

BootId: 26"
Information,3/3/2025 7:45:44 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 8 to 10.

Reason RemoteConnection 

BootId: 26"
Information,3/3/2025 7:44:38 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 7 to 8.

Reason SessionUnlock 

BootId: 26"
Information,3/3/2025 7:01:31 PM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\Users\ritam\AppData\Local\Packages\Microsoft.WindowsNotepad_8wekyb3d8bbwe\SystemAppData\Helium\UserClasses.dat was cleared updating 13 keys and creating 2 modified pages.
Information,3/3/2025 7:01:31 PM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\Users\ritam\AppData\Local\Packages\Microsoft.WindowsNotepad_8wekyb3d8bbwe\SystemAppData\Helium\User.dat was cleared updating 15 keys and creating 2 modified pages.
Information,3/3/2025 6:57:54 PM,Service Control Manager,7045,,"A service was installed in the system.

Service Name:  MpKsl5d80b1b8
Service File Name:  C:\ProgramData\Microsoft\Windows Defender\Definition Updates\{BE62C127-BD0A-40ED-A03E-B72570278C61}\MpKslDrv.sys
Service Type:  kernel mode driver
Service Start Type:  demand start
Service Account:  "
Information,3/3/2025 6:45:42 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 6 to 7.

Reason PolicyChange 

BootId: 26"
Information,3/3/2025 6:20:57 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 5 to 6.

Reason PolicyChange 

BootId: 26"
Information,3/3/2025 6:20:54 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 4 to 5.

Reason PolicyChange 

BootId: 26"
Information,3/3/2025 5:36:21 PM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.423.207.0) - Current Channel (Broad)
Information,3/3/2025 5:36:15 PM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.423.207.0) - Current Channel (Broad)
Information,3/3/2025 5:20:29 PM,Microsoft-Windows-Power-Troubleshooter,1,,"The system has returned from a low power state.

Sleep Time: ‎2025‎-‎03‎-‎03T05:44:25.259809300Z
Wake Time: ‎2025‎-‎03‎-‎03T11:50:28.906879400Z

Wake Source: Unknown"
Information,3/3/2025 5:20:28 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 2 to 4.

Reason PolicyChange 

BootId: 26"
Information,3/3/2025 5:20:28 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 1 to 2.

Reason SxTransition 

BootId: 26"
Information,3/3/2025 5:20:28 PM,Microsoft-Windows-TPM-WMI,1038,,"Pre-attestation health checks confirm that the device is expected to pass attestation.
 Please see C:\WINDOWS\Logs\MeasuredBoot\0000000194-0000000001.json for detailed information on what checks were made."
Information,3/3/2025 5:20:27 PM,Microsoft-Windows-Kernel-General,1,(5),"The system time has changed to ‎2025‎-‎03‎-‎03T11:50:27.500000000Z from ‎2025‎-‎03‎-‎03T05:44:27.881058100Z.
Time Delta: 21959618 ms

Change Reason: System time synchronized with the hardware clock.
Process: '' (PID 4).

RTC time: ‎2025‎-‎03‎-‎03T17:20:27.500000000Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
Information,3/3/2025 5:20:27 PM,EventLog,6013,,The system uptime is 26131 seconds.
Information,3/3/2025 11:14:25 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 0 to 1.

Reason ScreenOffGracePeriod 

BootId: 26"
Information,3/3/2025 10:16:13 AM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.423.202.0) - Current Channel (Broad)
Information,3/3/2025 10:16:04 AM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.423.202.0) - Current Channel (Broad)
Information,3/3/2025 10:07:32 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\Users\ritam\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 73 keys and creating 12 modified pages.
Information,3/3/2025 10:07:23 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\WINDOWS\ServiceProfiles\NetworkService\AppData\Local\Microsoft\Windows\DeliveryOptimization\State\dosvcState.dat was cleared updating 16 keys and creating 6 modified pages.
Information,3/3/2025 10:05:33 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\Users\ritam\AppData\Local\Packages\Microsoft.MicrosoftPCManager_8wekyb3d8bbwe\SystemAppData\Helium\UserClasses.dat was cleared updating 39 keys and creating 5 modified pages.
Information,3/3/2025 10:05:32 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\Users\ritam\AppData\Local\Packages\AdvancedMicroDevicesInc-2.AMDRadeonSoftware_0a9344xs7nr4m\SystemAppData\Helium\UserClasses.dat was cleared updating 17 keys and creating 3 modified pages.
Information,3/3/2025 10:05:25 AM,Service Control Manager,7045,,"A service was installed in the system.

Service Name:  MpKsle67bb6ae
Service File Name:  C:\ProgramData\Microsoft\Windows Defender\Definition Updates\{486CC692-CF9A-495D-9468-6F22951EE09F}\MpKslDrv.sys
Service Type:  kernel mode driver
Service Start Type:  demand start
Service Account:  "
Information,3/3/2025 10:05:19 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\Users\ritam\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\SystemAppData\Helium\UserClasses.dat was cleared updating 19 keys and creating 4 modified pages.
Information,3/3/2025 10:05:19 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\Users\ritam\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\SystemAppData\Helium\User.dat was cleared updating 33 keys and creating 6 modified pages.
Information,3/3/2025 10:05:13 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\Users\ritam\AppData\Local\Microsoft\Windows\UsrClass.dat was cleared updating 14292 keys and creating 1339 modified pages.
Information,3/3/2025 10:05:13 AM,Microsoft-Windows-Kernel-General,15,(10),Hive \??\C:\Users\ritam\ntuser.dat was reorganized with a starting size of 20295680 bytes and an ending size of 19898368 bytes.
Information,3/3/2025 10:05:13 AM,Microsoft-Windows-TPM-WMI,1038,,"Pre-attestation health checks confirm that the device is expected to pass attestation.
 Please see C:\WINDOWS\Logs\MeasuredBoot\0000000194-0000000000.json for detailed information on what checks were made."
Information,3/3/2025 10:05:11 AM,Microsoft-Windows-IsolatedUserMode,1,,Secure Trustlet \??\C:\WINDOWS\System32\NgcIso.exe Id 6 and Pid 4800 started with status STATUS_SUCCESS.
Information,3/3/2025 10:05:10 AM,Microsoft-Windows-FilterManager,6,,"File System Filter 'bindflt' (10.0, ‎2063‎-‎02‎-‎13T16:26:00.000000000Z) has successfully loaded and registered with Filter Manager."
Information,3/3/2025 10:05:10 AM,Microsoft-Windows-FilterManager,6,,"File System Filter 'luafv' (10.0, ‎1988‎-‎09‎-‎09T09:01:54.000000000Z) has successfully loaded and registered with Filter Manager."
Information,3/3/2025 10:05:10 AM,Microsoft-Windows-FilterManager,6,,"File System Filter 'wcifs' (10.0, ‎1974‎-‎02‎-‎26T05:05:55.000000000Z) has successfully loaded and registered with Filter Manager."
Information,3/3/2025 10:05:10 AM,Microsoft-Windows-FilterManager,6,,"File System Filter 'bfs' (10.0, ‎2060‎-‎04‎-‎23T15:33:16.000000000Z) has successfully loaded and registered with Filter Manager."
Information,3/3/2025 10:04:58 AM,Microsoft-Windows-FilterManager,6,,"File System Filter 'UCPD' (10.0, ‎2060‎-‎07‎-‎11T01:17:22.000000000Z) has successfully loaded and registered with Filter Manager."
Information,3/3/2025 10:04:57 AM,Microsoft-Windows-FilterManager,6,,"File System Filter 'Wof' (10.0, ‎2102‎-‎01‎-‎15T16:22:39.000000000Z) has successfully loaded and registered with Filter Manager."
Information,3/3/2025 10:04:56 AM,Microsoft-Windows-Kernel-Boot,238,(101),EFI time zone bias: 2047. Daylight flags: 0. Firmware time: ‎2025‎-‎03‎-‎03T10:04:55.000000000Z.
Information,3/3/2025 10:04:56 AM,Microsoft-Windows-Kernel-General,25,(12),"The system time was initialized to ‎2025‎-‎03‎-‎03T04:34:56.500000000Z. 

Loader time: ‎2025‎-‎03‎-‎03T04:34:55.000000000Z
Internal boot flags: 0x2
HAL RTC error code: 0x0
RTC time is in UTC: false
Soft boot: false
Success: true
Phase: 0"
Information,3/3/2025 10:04:56 AM,Microsoft-Windows-Kernel-General,12,(1),The operating system started at system time ‎2025‎-‎03‎-‎03T04:34:56.500000000Z.
Information,3/3/2025 4:29:35 AM,Microsoft-Windows-Kernel-General,13,(2),The operating system is shutting down at system time ‎2025‎-‎03‎-‎02T22:59:35.041162300Z.
Information,3/3/2025 4:29:33 AM,Microsoft-Windows-Kernel-Power,109,(103),"The kernel power manager has initiated a shutdown transition.

Action: Power Action Shutdown 
Event Code: 0x0 
Reason: Kernel API"
Information,3/3/2025 4:29:23 AM,Microsoft-Windows-TPM-WMI,1038,,"Pre-attestation health checks confirm that the device is expected to pass attestation.
 Please see C:\WINDOWS\Logs\MeasuredBoot\0000000193-0000000000.json for detailed information on what checks were made."
Information,3/3/2025 4:29:22 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\WINDOWS\AppCompat\Programs\Amcache.hve was cleared updating 4573 keys and creating 1465 modified pages.
Information,3/3/2025 4:29:22 AM,Microsoft-Windows-IsolatedUserMode,2,,Secure Trustlet Id 6 and Pid 5392 stopped with status STATUS_SUCCESS.
Information,3/3/2025 4:29:22 AM,Microsoft-Windows-IsolatedUserMode,1,,Secure Trustlet \??\C:\WINDOWS\System32\NgcIso.exe Id 6 and Pid 5392 started with status STATUS_SUCCESS.
Information,3/3/2025 4:29:21 AM,User32,1074,,"The process C:\WINDOWS\system32\winlogon.exe (RITAM-ASUS) has initiated the shutdown of computer RITAM-ASUS on behalf of user NT AUTHORITY\SYSTEM for the following reason: No title for this reason could be found
 Reason Code: 0x500ff
 Shutdown Type: shutdown
 Comment: "
Information,3/3/2025 4:29:20 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \SystemRoot\System32\Config\BBI was cleared updating 578 keys and creating 139 modified pages.
Information,3/3/2025 4:29:20 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\WINDOWS\ServiceProfiles\NetworkService\NTUSER.DAT was cleared updating 203 keys and creating 21 modified pages.
Information,3/3/2025 4:29:20 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\WINDOWS\ServiceProfiles\LocalService\NTUSER.DAT was cleared updating 223 keys and creating 23 modified pages.
Information,3/3/2025 4:29:10 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \Device\HarddiskVolume1\EFI\Microsoft\Boot\BCD was cleared updating 91 keys and creating 8 modified pages.
Information,3/3/2025 4:29:10 AM,Microsoft-Windows-Kernel-General,15,(10),Hive \SystemRoot\System32\Config\SOFTWARE was reorganized with a starting size of 116912128 bytes and an ending size of 116543488 bytes.
Information,3/3/2025 4:29:08 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \SystemRoot\System32\Config\DEFAULT was cleared updating 911 keys and creating 141 modified pages.
Information,3/3/2025 4:29:08 AM,Microsoft-Windows-Kernel-General,16,,The access history in hive \SystemRoot\System32\Config\SAM was cleared updating 64 keys and creating 7 modified pages.
Information,3/3/2025 4:29:05 AM,Microsoft-Windows-Kernel-Boot,238,(101),EFI time zone bias: 2047. Daylight flags: 0. Firmware time: ‎2025‎-‎03‎-‎03T04:29:04.000000000Z.
Information,3/3/2025 4:29:05 AM,Microsoft-Windows-Kernel-General,25,(12),"The system time was initialized to ‎2025‎-‎03‎-‎02T22:59:05.500000000Z. 

Loader time: ‎2025‎-‎03‎-‎02T22:59:04.000000000Z
Internal boot flags: 0x2
HAL RTC error code: 0x0
RTC time is in UTC: false
Soft boot: false
Success: true
Phase: 0"
Information,3/3/2025 4:29:05 AM,Microsoft-Windows-Kernel-General,12,(1),The operating system started at system time ‎2025‎-‎03‎-‎02T22:59:05.500000000Z.
Information,3/3/2025 4:28:59 AM,Microsoft-Windows-Kernel-General,13,(2),The operating system is shutting down at system time ‎2025‎-‎03‎-‎02T22:58:59.210783800Z.
Information,3/3/2025 4:29:21 AM,EventLog,6013,,The system uptime is 15 seconds.
Information,3/3/2025 4:28:53 AM,Microsoft-Windows-IsolatedUserMode,2,,Secure Trustlet Id 6 and Pid 5692 stopped with status STATUS_SUCCESS.
Information,3/3/2025 4:27:59 AM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: Advanced Micro Devices - MEDIA - 10.0.1.30
Information,3/3/2025 4:27:58 AM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: Advanced Micro Devices - MEDIA - 10.0.1.30
Information,3/3/2025 4:27:57 AM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: AMD - System - 6.0.0.79
Information,3/3/2025 4:27:56 AM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: AMD - System - 6.0.0.79
Information,3/3/2025 4:27:56 AM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.423.198.0) - Current Channel (Broad)
Information,3/3/2025 4:27:46 AM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.423.198.0) - Current Channel (Broad)
Information,3/3/2025 4:26:12 AM,Microsoft-Windows-Kernel-General,1,(5),"The system time has changed to ‎2025‎-‎03‎-‎02T22:56:12.444663000Z from ‎2025‎-‎03‎-‎02T22:56:12.444343100Z.
Time Delta: 0 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 20716).

RTC time: ‎2025‎-‎03‎-‎03T04:26:12.444663000Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
Information,3/3/2025 4:26:12 AM,Microsoft-Windows-Kernel-General,1,(5),"The system time has changed to ‎2025‎-‎03‎-‎02T22:56:12.440234000Z from ‎2025‎-‎03‎-‎02T22:56:12.438753800Z.
Time Delta: 1 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 20716).

RTC time: ‎2025‎-‎03‎-‎03T04:26:12.440234000Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
Information,3/3/2025 4:26:12 AM,Microsoft-Windows-Kernel-General,1,(5),"The system time has changed to ‎2025‎-‎03‎-‎02T22:56:12.438643700Z from ‎2025‎-‎03‎-‎02T22:56:14.104889700Z.
Time Delta: -1666 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 20716).

RTC time: ‎2025‎-‎03‎-‎03T04:26:12.438643700Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
Information,3/2/2025 11:52:45 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 103 to 104.

Reason PolicyChange 

BootId: 24"
Information,3/2/2025 10:19:21 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 102 to 103.

Reason PolicyChange 

BootId: 24"
Information,3/2/2025 10:19:20 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 101 to 102.

Reason PolicyChange 

BootId: 24"
Information,3/2/2025 9:42:56 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 100 to 101.

Reason PolicyChange 

BootId: 24"
Information,3/2/2025 9:37:08 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 99 to 100.

Reason PolicyChange 

BootId: 24"
Information,3/2/2025 9:37:08 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 98 to 99.

Reason PolicyChange 

BootId: 24"
Information,3/2/2025 9:30:24 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 97 to 98.

Reason PolicyChange 

BootId: 24"
Information,3/2/2025 9:17:56 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 96 to 97.

Reason PolicyChange 

BootId: 24"
Information,3/2/2025 9:17:52 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 95 to 96.

Reason PolicyChange 

BootId: 24"
Information,3/2/2025 6:21:21 PM,Microsoft-Windows-HttpService,117,HTTP Configuration Property Trace Task,"Delete URL group 0xFE00000A20000002. Status 0x0. Process Id 0x313C Executable path \Device\HarddiskVolume3\Program Files\Git\mingw64\bin\git-credential-manager.exe, User RITAM-ASUS\ritam"
Information,3/2/2025 6:21:21 PM,Microsoft-Windows-HttpService,114,HTTP Configuration Property Trace Task,"Removed URL (http://127.0.0.1:60692:127.0.0.1/) from URL group (0xFE00000A20000002). Process Id 0x313C Executable path \Device\HarddiskVolume3\Program Files\Git\mingw64\bin\git-credential-manager.exe, User RITAM-ASUS\ritam"
Information,3/2/2025 6:21:12 PM,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Attempted to add URL (http://127.0.0.1:60692:127.0.0.1/) to URL group (0xFE00000A20000002). Status: 0x0. Process Id 0x313C Executable path \Device\HarddiskVolume3\Program Files\Git\mingw64\bin\git-credential-manager.exe, User RITAM-ASUS\ritam"
Information,3/2/2025 6:21:12 PM,Microsoft-Windows-HttpService,111,HTTP Configuration Property Trace Task,"Create URL group 0xFE00000A20000002. Status 0x0. Process Id 0x313C Executable path \Device\HarddiskVolume3\Program Files\Git\mingw64\bin\git-credential-manager.exe, User RITAM-ASUS\ritam"
Information,3/2/2025 6:13:47 PM,Microsoft-Windows-HttpService,117,HTTP Configuration Property Trace Task,"Delete URL group 0xFE00000220000003. Status 0x0. Process Id 0x2EA4 Executable path \Device\HarddiskVolume3\Program Files\Git\mingw64\bin\git-credential-manager.exe, User RITAM-ASUS\ritam"
Information,3/2/2025 6:13:47 PM,Microsoft-Windows-HttpService,114,HTTP Configuration Property Trace Task,"Removed URL (http://127.0.0.1:60609:127.0.0.1/) from URL group (0xFE00000220000003). Process Id 0x2EA4 Executable path \Device\HarddiskVolume3\Program Files\Git\mingw64\bin\git-credential-manager.exe, User RITAM-ASUS\ritam"
Information,3/2/2025 6:13:43 PM,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Attempted to add URL (http://127.0.0.1:60609:127.0.0.1/) to URL group (0xFE00000220000003). Status: 0x0. Process Id 0x2EA4 Executable path \Device\HarddiskVolume3\Program Files\Git\mingw64\bin\git-credential-manager.exe, User RITAM-ASUS\ritam"
Information,3/2/2025 6:13:43 PM,Microsoft-Windows-HttpService,111,HTTP Configuration Property Trace Task,"Create URL group 0xFE00000220000003. Status 0x0. Process Id 0x2EA4 Executable path \Device\HarddiskVolume3\Program Files\Git\mingw64\bin\git-credential-manager.exe, User RITAM-ASUS\ritam"
Information,3/2/2025 6:04:48 PM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\Users\ritam\AppData\Local\Packages\Microsoft.WindowsTerminal_8wekyb3d8bbwe\SystemAppData\Helium\UserClasses.dat was cleared updating 15 keys and creating 3 modified pages.
Information,3/2/2025 6:00:31 PM,Microsoft-Windows-HttpService,117,HTTP Configuration Property Trace Task,"Delete URL group 0xFE00000220000002. Status 0x0. Process Id 0xF54 Executable path \Device\HarddiskVolume3\Program Files\Git\mingw64\bin\git-credential-manager.exe, User RITAM-ASUS\ritam"
Information,3/2/2025 6:00:31 PM,Microsoft-Windows-HttpService,114,HTTP Configuration Property Trace Task,"Removed URL (http://127.0.0.1:60314:127.0.0.1/) from URL group (0xFE00000220000002). Process Id 0xF54 Executable path \Device\HarddiskVolume3\Program Files\Git\mingw64\bin\git-credential-manager.exe, User RITAM-ASUS\ritam"
Information,3/2/2025 6:00:28 PM,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Attempted to add URL (http://127.0.0.1:60314:127.0.0.1/) to URL group (0xFE00000220000002). Status: 0x0. Process Id 0xF54 Executable path \Device\HarddiskVolume3\Program Files\Git\mingw64\bin\git-credential-manager.exe, User RITAM-ASUS\ritam"
Information,3/2/2025 6:00:28 PM,Microsoft-Windows-HttpService,111,HTTP Configuration Property Trace Task,"Create URL group 0xFE00000220000002. Status 0x0. Process Id 0xF54 Executable path \Device\HarddiskVolume3\Program Files\Git\mingw64\bin\git-credential-manager.exe, User RITAM-ASUS\ritam"
Information,3/2/2025 5:59:20 PM,Microsoft-Windows-HttpService,117,HTTP Configuration Property Trace Task,"Delete URL group 0xFE00000920000002. Status 0x0. Process Id 0x48BC Executable path \Device\HarddiskVolume3\Program Files\Git\mingw64\bin\git-credential-manager.exe, User RITAM-ASUS\ritam"
Information,3/2/2025 5:59:20 PM,Microsoft-Windows-HttpService,114,HTTP Configuration Property Trace Task,"Removed URL (http://127.0.0.1:60296:127.0.0.1/) from URL group (0xFE00000920000002). Process Id 0x48BC Executable path \Device\HarddiskVolume3\Program Files\Git\mingw64\bin\git-credential-manager.exe, User RITAM-ASUS\ritam"
Information,3/2/2025 5:59:15 PM,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Attempted to add URL (http://127.0.0.1:60296:127.0.0.1/) to URL group (0xFE00000920000002). Status: 0x0. Process Id 0x48BC Executable path \Device\HarddiskVolume3\Program Files\Git\mingw64\bin\git-credential-manager.exe, User RITAM-ASUS\ritam"
Information,3/2/2025 5:59:15 PM,Microsoft-Windows-HttpService,111,HTTP Configuration Property Trace Task,"Create URL group 0xFE00000920000002. Status 0x0. Process Id 0x48BC Executable path \Device\HarddiskVolume3\Program Files\Git\mingw64\bin\git-credential-manager.exe, User RITAM-ASUS\ritam"
Information,3/2/2025 5:57:36 PM,Microsoft-Windows-HttpService,117,HTTP Configuration Property Trace Task,"Delete URL group 0xFE00000620000003. Status 0x0. Process Id 0x4A54 Executable path \Device\HarddiskVolume3\Program Files\Git\mingw64\bin\git-credential-manager.exe, User RITAM-ASUS\ritam"
